Tumor_type	Gene	p_val	Rho	DE	label	ORA
Lymph-BNHL	RN7SKP48	0.612310890173702	-0.0500242600693557	Not associated	RN7SKP48-Lymph-BNHL	Not significant
Lymph-BNHL	RN7SKP59	0.824366918245078	-0.0219181023192349	Not associated	RN7SKP59-Lymph-BNHL	Not significant
Lymph-BNHL	RN7SL117P	0.889972552075441	-0.0136634269244905	Not associated	RN7SL117P-Lymph-BNHL	Not significant
Lymph-BNHL	RN7SL299P	0.806997568939241	-0.024126692167025	Not associated	RN7SL299P-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP106	0.843404585206755	-0.019509686176587	Not associated	RNA5SP106-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP116	0.889972552075441	-0.0136634269244905	Not associated	RNA5SP116-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP136	0.922447512578764	-0.00961538461538462	Not associated	RNA5SP136-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP215	0.808817260614973	-0.0238947706584006	Not associated	RNA5SP215-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP225	0.806997568939241	-0.024126692167025	Not associated	RNA5SP225-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP242	0.493933981616198	-0.0674896404466092	Not associated	RNA5SP242-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP271	0.922447512578764	-0.00961538461538462	Not associated	RNA5SP271-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP350	0.922447512578764	-0.00961538461538462	Not associated	RNA5SP350-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP436	0.889972552075441	-0.0136634269244905	Not associated	RNA5SP436-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP487	0.864814168526964	-0.0168147266435455	Not associated	RNA5SP487-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP495	0.889972552075441	-0.0136634269244905	Not associated	RNA5SP495-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP510	0.864814168526964	-0.0168147266435455	Not associated	RNA5SP510-Lymph-BNHL	Not significant
Lymph-BNHL	RNA5SP99	0.889972552075441	-0.0136634269244905	Not associated	RNA5SP99-Lymph-BNHL	Not significant
Lymph-BNHL	RNASE12	0.889972552075441	-0.0136634269244905	Not associated	RNASE12-Lymph-BNHL	Not significant
Lymph-BNHL	RNF168	0.375583809826576	0.0873510470797223	Not associated	RNF168-Lymph-BNHL	Not significant
Lymph-BNHL	RNU1-2	0.405401398817317	-0.0820412654142367	Not associated	RNU1-2-Lymph-BNHL	Not significant
Lymph-BNHL	RNU2-22P	0.375131187276274	0.0874335705247494	Not associated	RNU2-22P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU2-47P	0.686312062027729	-0.0398748182524694	Not associated	RNU2-47P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU4-1	0.774486164365505	-0.0282937795550565	Not associated	RNU4-1-Lymph-BNHL	Not significant
Lymph-BNHL	RNU4-66P	0.889972552075441	-0.0136634269244905	Not associated	RNU4-66P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU4-69P	0.808817260614973	-0.0238947706584006	Not associated	RNU4-69P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU4ATAC7P	0.922447512578764	-0.00961538461538462	Not associated	RNU4ATAC7P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU5E-1	0.475230871569708	-0.0704352177176357	Not associated	RNU5E-1-Lymph-BNHL	Not significant
Lymph-BNHL	RNU5F-6P	0.775744236057169	-0.0281316490856574	Not associated	RNU5F-6P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-1032P	0.889972552075441	-0.0136634269244905	Not associated	RNU6-1032P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-1044P	0.864814168526964	-0.0168147266435455	Not associated	RNU6-1044P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-1090P	0.922447512578764	-0.00961538461538462	Not associated	RNU6-1090P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-1092P	0.632449697279242	-0.0472146548829401	Not associated	RNU6-1092P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-1150P	0.806997568939241	-0.024126692167025	Not associated	RNU6-1150P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-119P	0.922447512578764	-0.00961538461538462	Not associated	RNU6-119P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-1251P	0.709717836011701	-0.036754109339149	Not associated	RNU6-1251P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-1261P	0.843404585206755	-0.019509686176587	Not associated	RNU6-1261P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-1315P	0.642786443938835	-0.0457872155155326	Not associated	RNU6-1315P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-1328P	0.922447512578764	-0.00961538461538462	Not associated	RNU6-1328P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-183P	0.775744236057169	-0.0281316490856574	Not associated	RNU6-183P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-187P	0.889967497290979	-0.0136640585986049	Not associated	RNU6-187P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-189P	0.806997568939241	-0.024126692167025	Not associated	RNU6-189P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-231P	0.806997568939241	-0.024126692167025	Not associated	RNU6-231P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-246P	0.864814168526964	-0.0168147266435455	Not associated	RNU6-246P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-329P	0.889972552075441	-0.0136634269244905	Not associated	RNU6-329P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-347P	0.922447512578764	-0.00961538461538462	Not associated	RNU6-347P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-34P	0.864814168526964	-0.0168147266435455	Not associated	RNU6-34P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-384P	0.41309531205089	-0.0807091007445121	Not associated	RNU6-384P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-391P	0.922447512578764	-0.00961538461538462	Not associated	RNU6-391P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-450P	0.268201112332848	-0.109035776807453	Not associated	RNU6-450P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-452P	0.790880106313772	-0.0261867698212741	Not associated	RNU6-452P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-45P	0.25944094532625	-0.111042052224537	Not associated	RNU6-45P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-470P	0.806997568939241	-0.024126692167025	Not associated	RNU6-470P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-472P	0.889972552075441	-0.0136634269244905	Not associated	RNU6-472P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-480P	0.922447512578764	-0.00961538461538462	Not associated	RNU6-480P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-493P	0.889972552075441	-0.0136634269244905	Not associated	RNU6-493P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-497P	0.0429585262184367	0.197943609175817	Associated	RNU6-497P-Lymph-BNHL	Significant
Lymph-BNHL	RNU6-499P	0.889972552075441	-0.0136634269244905	Not associated	RNU6-499P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-560P	0.889972552075441	-0.0136634269244905	Not associated	RNU6-560P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-609P	0.824366918245078	-0.0219181023192349	Not associated	RNU6-609P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-679P	0.864814168526964	-0.0168147266435455	Not associated	RNU6-679P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-738P	0.806997568939241	-0.024126692167025	Not associated	RNU6-738P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-765P	0.864814168526964	-0.0168147266435455	Not associated	RNU6-765P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-794P	0.922447512578764	-0.00961538461538462	Not associated	RNU6-794P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-822P	0.602483255784494	-0.0514098454679163	Not associated	RNU6-822P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-837P	0.922447512578764	-0.00961538461538462	Not associated	RNU6-837P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-871P	0.761402958335597	-0.0299843931395387	Not associated	RNU6-871P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-909P	0.889972552075441	-0.0136634269244905	Not associated	RNU6-909P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-912P	0.761402958335597	-0.0299843931395387	Not associated	RNU6-912P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-938P	0.675061760963137	-0.0413887323279713	Not associated	RNU6-938P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-947P	0.824366918245078	-0.0219181023192349	Not associated	RNU6-947P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-970P	0.806997568939241	-0.024126692167025	Not associated	RNU6-970P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-976P	5.04763109764088e-10	0.560490888118182	Associated	RNU6-976P-Lymph-BNHL	Significant
Lymph-BNHL	RNU6-983P	0.889972552075441	-0.0136634269244905	Not associated	RNU6-983P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU6-99P	0.922447512578764	-0.00961538461538462	Not associated	RNU6-99P-Lymph-BNHL	Not significant
Lymph-BNHL	RNU7-148P	0.922447512578764	-0.00961538461538462	Not associated	RNU7-148P-Lymph-BNHL	Not significant
Lymph-BNHL	RNVU1-18	0.692193405302661	-0.0390870730279531	Not associated	RNVU1-18-Lymph-BNHL	Not significant
Lymph-BNHL	RNY3P8	0.117390427153001	-0.153738897100349	Not associated	RNY3P8-Lymph-BNHL	Not significant
Lymph-BNHL	RNY4	0.564551381349266	-0.0568561430611388	Not associated	RNY4-Lymph-BNHL	Not significant
Lymph-BNHL	RPL6P27	0.450611091213152	-0.0744101512160597	Not associated	RPL6P27-Lymph-BNHL	Not significant
Lymph-BNHL	RPS3AP23	0.824366918245078	-0.0219181023192349	Not associated	RPS3AP23-Lymph-BNHL	Not significant
Lymph-BNHL	SCGB1B2P	0.393576968815624	-0.0841180032686211	Not associated	SCGB1B2P-Lymph-BNHL	Not significant
Lymph-BNHL	SERTAD2	0.870580329626881	-0.0160910895053572	Not associated	SERTAD2-Lymph-BNHL	Not significant
Lymph-BNHL	SLC15A5	0.528476640492212	-0.0621991666475807	Not associated	SLC15A5-Lymph-BNHL	Not significant
Lymph-BNHL	SLC2A7	0.235191543838163	-0.116849673315102	Not associated	SLC2A7-Lymph-BNHL	Not significant
Lymph-BNHL	SLPI	0.37547819999272	0.087370296751672	Not associated	SLPI-Lymph-BNHL	Not significant
Lymph-BNHL	SNORA11	0.670042975464806	-0.0420671799174717	Not associated	SNORA11-Lymph-BNHL	Not significant
Lymph-BNHL	SNORA31	0.925828983819916	0.00919490828877552	Not associated	SNORA31-Lymph-BNHL	Not significant
Lymph-BNHL	SNORA73	0.405401398817317	-0.0820412654142367	Not associated	SNORA73-Lymph-BNHL	Not significant
Lymph-BNHL	SNORA77	0.22932153154516	-0.118317505744828	Not associated	SNORA77-Lymph-BNHL	Not significant
Lymph-BNHL	SNORD39	0.843404585206755	-0.019509686176587	Not associated	SNORD39-Lymph-BNHL	Not significant
Lymph-BNHL	SNORD66	0.511028995847233	-0.0648483988877812	Not associated	SNORD66-Lymph-BNHL	Not significant
Lymph-BNHL	SNORD81	0.642786443938835	-0.0457872155155326	Not associated	SNORD81-Lymph-BNHL	Not significant
Lymph-BNHL	TAS1R2	0.0614694468573909	0.18314886206213	Not associated	TAS1R2-Lymph-BNHL	Not significant
Lymph-BNHL	TAS2R10	0.0987336645974493	0.161996487435845	Not associated	TAS2R10-Lymph-BNHL	Not significant
Lymph-BNHL	TBPL2	0.265691640997676	-0.10960589533825	Not associated	TBPL2-Lymph-BNHL	Not significant
Lymph-BNHL	TCERG1L	0.42863726718975	-0.0780614640797539	Not associated	TCERG1L-Lymph-BNHL	Not significant
Lymph-BNHL	THRSP	0.894398612723659	0.0131105300677605	Not associated	THRSP-Lymph-BNHL	Not significant
Lymph-BNHL	TMEM163	0.538252684311176	-0.0607340247714089	Not associated	TMEM163-Lymph-BNHL	Not significant
Lymph-BNHL	TNFRSF21	0.694171447196757	-0.0388226875909877	Not associated	TNFRSF21-Lymph-BNHL	Not significant
Lymph-BNHL	TPRG1-AS1	0.447136379919599	0.0749807409476328	Not associated	TPRG1-AS1-Lymph-BNHL	Not significant
Lymph-BNHL	TRAJ10	0.430673369457994	-0.0777187293553328	Not associated	TRAJ10-Lymph-BNHL	Not significant
Lymph-BNHL	TRAJ18	0.599211035602962	-0.0518734050210439	Not associated	TRAJ18-Lymph-BNHL	Not significant
Lymph-BNHL	TRAJ32	0.375434698549289	0.0873782267869858	Not associated	TRAJ32-Lymph-BNHL	Not significant
Lymph-BNHL	TRAJ53	0.113845058456356	-0.155225157647038	Not associated	TRAJ53-Lymph-BNHL	Not significant
Lymph-BNHL	TRAV34	0.553547457499245	0.0584678612540031	Not associated	TRAV34-Lymph-BNHL	Not significant
Lymph-BNHL	TRAV4	0.341106911732218	-0.0938217381741592	Not associated	TRAV4-Lymph-BNHL	Not significant
Lymph-BNHL	TRMT2B-AS1	0.23625808861623	-0.116585732444878	Not associated	TRMT2B-AS1-Lymph-BNHL	Not significant
Lymph-BNHL	TSIX	0.718538355635251	0.0355875558591638	Not associated	TSIX-Lymph-BNHL	Not significant
Lymph-BNHL	U8	0.664073054479864	-0.042876765802463	Not associated	U8-Lymph-BNHL	Not significant
Lymph-BNHL	UBE2DNL	0.632449697279242	-0.0472146548829401	Not associated	UBE2DNL-Lymph-BNHL	Not significant
Lymph-BNHL	UCHL1-AS1	0.747720690351828	-0.0317617433077126	Not associated	UCHL1-AS1-Lymph-BNHL	Not significant
Lymph-BNHL	WFDC12	0.405401398817317	-0.0820412654142367	Not associated	WFDC12-Lymph-BNHL	Not significant
Lymph-BNHL	XKR3	0.692194173178216	-0.0390869703400476	Not associated	XKR3-Lymph-BNHL	Not significant
Lymph-BNHL	Y_RNA	0.887327942598586	0.0139939879675161	Not associated	Y_RNA-Lymph-BNHL	Not significant
Lymph-BNHL	ZNF876P	0.973870420790834	-0.00323522396591564	Not associated	ZNF876P-Lymph-BNHL	Not significant
Lymph-BNHL	ZNRF2P2	0.869883035388754	-0.0161785519946046	Not associated	ZNRF2P2-Lymph-BNHL	Not significant
Lymph-CLL	AC003988.1	0.864319176583244	-0.0209518868547528	Not associated	AC003988.1-Lymph-CLL	Not significant
Lymph-CLL	AC005281.1	0.684930485193573	-0.0497240406660424	Not associated	AC005281.1-Lymph-CLL	Not significant
Lymph-CLL	AC007128.1	0.864333709711166	-0.0209496211735507	Not associated	AC007128.1-Lymph-CLL	Not significant
Lymph-CLL	AC007879.4	0.0878662904723786	-0.207019667802706	Not associated	AC007879.4-Lymph-CLL	Not significant
Lymph-CLL	AC009313.1	0.576381366154922	-0.0684281405815821	Not associated	AC009313.1-Lymph-CLL	Not significant
Lymph-CLL	AC009365.3	0.550747590946829	-0.0730657651068375	Not associated	AC009365.3-Lymph-CLL	Not significant
Lymph-CLL	AC017048.1	0.904537784483605	-0.0147058823529412	Not associated	AC017048.1-Lymph-CLL	Not significant
Lymph-CLL	AC018359.1	0.726727034336034	-0.0428360056337235	Not associated	AC018359.1-Lymph-CLL	Not significant
Lymph-CLL	AC018717.1	0.807671879090849	-0.0298442906574394	Not associated	AC018717.1-Lymph-CLL	Not significant
Lymph-CLL	AC019118.2	0.881397448318193	0.0182940334725176	Not associated	AC019118.2-Lymph-CLL	Not significant
Lymph-CLL	AC027119.1	0.864333709711166	-0.0209496211735507	Not associated	AC027119.1-Lymph-CLL	Not significant
Lymph-CLL	AC064834.1	0.760452819414609	-0.037373940135073	Not associated	AC064834.1-Lymph-CLL	Not significant
Lymph-CLL	AC078828.1	0.864333709711166	-0.0209496211735507	Not associated	AC078828.1-Lymph-CLL	Not significant
Lymph-CLL	AC079610.1	0.859591833629446	-0.0216892444878094	Not associated	AC079610.1-Lymph-CLL	Not significant
Lymph-CLL	AC090666.1	0.108638251874528	0.194843820013708	Not associated	AC090666.1-Lymph-CLL	Not significant
Lymph-CLL	AC092198.1	0.080680199503281	0.211761035646162	Not associated	AC092198.1-Lymph-CLL	Not significant
Lymph-CLL	AC099791.1	0.242103222966647	-0.142705824210605	Not associated	AC099791.1-Lymph-CLL	Not significant
Lymph-CLL	AC104417.1	0.43405891932914	0.0957055935154726	Not associated	AC104417.1-Lymph-CLL	Not significant
Lymph-CLL	AC108142.1	0.807651477578761	-0.0298475182885155	Not associated	AC108142.1-Lymph-CLL	Not significant
Lymph-CLL	AC112693.1	0.684930485193573	-0.0497240406660424	Not associated	AC112693.1-Lymph-CLL	Not significant
Lymph-CLL	AC113607.1	0.760452819414609	-0.037373940135073	Not associated	AC113607.1-Lymph-CLL	Not significant
Lymph-CLL	AC144521.1	0.482554583753672	-0.0859484781882308	Not associated	AC144521.1-Lymph-CLL	Not significant
Lymph-CLL	AC226118.1	0.232767675192958	0.14554410497944	Not associated	AC226118.1-Lymph-CLL	Not significant
Lymph-CLL	ACSM4	0.363869350422253	0.111001930485143	Not associated	ACSM4-Lymph-CLL	Not significant
Lymph-CLL	AL133247.2	0.562963641787121	-0.0708432482317313	Not associated	AL133247.2-Lymph-CLL	Not significant
Lymph-CLL	AL590867.1	0.270335550569172	-0.134553746748181	Not associated	AL590867.1-Lymph-CLL	Not significant
Lymph-CLL	CALHM3	0.516847904493533	0.0793621720875553	Not associated	CALHM3-Lymph-CLL	Not significant
Lymph-CLL	CNTN3	0.282085833587942	0.131329898443701	Not associated	CNTN3-Lymph-CLL	Not significant
Lymph-CLL	CNTNAP5	0.406258205682297	0.10157674021168	Not associated	CNTNAP5-Lymph-CLL	Not significant
Lymph-CLL	CTD-2194D22.4	0.782362438783797	-0.033864723345815	Not associated	CTD-2194D22.4-Lymph-CLL	Not significant
Lymph-CLL	CYP11B2	0.63588601959821	-0.0580094478375322	Not associated	CYP11B2-Lymph-CLL	Not significant
Lymph-CLL	DIO2-AS1	0.0550461175339536	0.232037791350129	Not associated	DIO2-AS1-Lymph-CLL	Not significant
Lymph-CLL	GFRAL	0.668046500403025	-0.0525494623525154	Not associated	GFRAL-Lymph-CLL	Not significant
Lymph-CLL	GLUD1P3	0.728041062692586	-0.0426216963123219	Not associated	GLUD1P3-Lymph-CLL	Not significant
Lymph-CLL	HNRNPA1P30	0.651300810715099	0.0553790117547469	Not associated	HNRNPA1P30-Lymph-CLL	Not significant
Lymph-CLL	HOXA6	0.56228363746858	-0.0709663585682886	Not associated	HOXA6-Lymph-CLL	Not significant
Lymph-CLL	HSPD1P6	0.318712610099693	-0.121815224891254	Not associated	HSPD1P6-Lymph-CLL	Not significant
Lymph-CLL	IGHJ6	0.752298113019768	-0.0386875983692401	Not associated	IGHJ6-Lymph-CLL	Not significant
Lymph-CLL	IGHV1-18	0.0877003407657169	0.207125641532607	Not associated	IGHV1-18-Lymph-CLL	Not significant
Lymph-CLL	IGHV1-69	0.316215187248441	0.122440747692788	Not associated	IGHV1-69-Lymph-CLL	Not significant
Lymph-CLL	IGHV3-66	0.0745458006753942	0.216081496329569	Not associated	IGHV3-66-Lymph-CLL	Not significant
Lymph-CLL	IGHV3-7	0.0153629316285574	0.290758091409321	Associated	IGHV3-7-Lymph-CLL	IGv region
Lymph-CLL	IGKJ3	0.727993295104084	0.0426294846534216	Not associated	IGKJ3-Lymph-CLL	Not significant
Lymph-CLL	IGKJ5	0.00014505747576885	0.441700664490984	Associated	IGKJ5-Lymph-CLL	Significant
Lymph-CLL	IGKV3-20	0.0978207186279852	0.200932689389136	Not associated	IGKV3-20-Lymph-CLL	Not significant
Lymph-CLL	IGKV4-1	0.0405520251138187	0.247234801421116	Associated	IGKV4-1-Lymph-CLL	IGv region
Lymph-CLL	IGLC2	0.0978238475607948	0.200930854043803	Not associated	IGLC2-Lymph-CLL	Not significant
Lymph-CLL	IGLC3	0.0189460137928379	0.281891280760112	Associated	IGLC3-Lymph-CLL	Significant
Lymph-CLL	IGLV2-23	0.318494146380945	0.121869817331283	Not associated	IGLV2-23-Lymph-CLL	Not significant
Lymph-CLL	IGLV3-1	0.547354004709357	0.0736873522488019	Not associated	IGLV3-1-Lymph-CLL	Not significant
Lymph-CLL	IGLV3-21	0.00486148911598379	0.335268533557813	Associated	IGLV3-21-Lymph-CLL	IGv region
Lymph-CLL	IGLV3-25	0.0975609909013361	0.201085198596618	Not associated	IGLV3-25-Lymph-CLL	Not significant
Lymph-CLL	IGLV4-60	0.0438950437468936	0.243373921172806	Associated	IGLV4-60-Lymph-CLL	IGv region
Lymph-CLL	IGLV5-45	0.118789984121157	0.189542611326263	Not associated	IGLV5-45-Lymph-CLL	Not significant
Lymph-CLL	IL27	0.397831203769333	-0.103402157802694	Not associated	IL27-Lymph-CLL	Not significant
Lymph-CLL	LDHAL6CP	0.590760564619429	-0.0658685629788257	Not associated	LDHAL6CP-Lymph-CLL	Not significant
Lymph-CLL	LINC00290	0.904537784483605	-0.0147058823529412	Not associated	LINC00290-Lymph-CLL	Not significant
Lymph-CLL	LINC00353	0.864333709711166	-0.0209496211735507	Not associated	LINC00353-Lymph-CLL	Not significant
Lymph-CLL	LINC00407	0.651722877474275	-0.055307344374056	Not associated	LINC00407-Lymph-CLL	Not significant
Lymph-CLL	LINC00970	0.614449702502949	0.0617117607857145	Not associated	LINC00970-Lymph-CLL	Not significant
Lymph-CLL	MIR3929	0.904537784483605	-0.0147058823529412	Not associated	MIR3929-Lymph-CLL	Not significant
Lymph-CLL	MIR4309	0.864333709711166	-0.0209496211735507	Not associated	MIR4309-Lymph-CLL	Not significant
Lymph-CLL	MIR4666A	0.806270224318289	-0.0300660873021355	Not associated	MIR4666A-Lymph-CLL	Not significant
Lymph-CLL	MIR548M	0.864333709711166	-0.0209496211735507	Not associated	MIR548M-Lymph-CLL	Not significant
Lymph-CLL	MNX1-AS1	0.00165496059131039	0.371851915462313	Associated	MNX1-AS1-Lymph-CLL	Significant
Lymph-CLL	MTNR1A	0.72078246017521	-0.0438071398123621	Not associated	MTNR1A-Lymph-CLL	Not significant
Lymph-CLL	MYH8	0.576381366154922	-0.0684281405815821	Not associated	MYH8-Lymph-CLL	Not significant
Lymph-CLL	NBPF18P	0.740035314703176	-0.0406713032536905	Not associated	NBPF18P-Lymph-CLL	Not significant
Lymph-CLL	NMBR	0.651722877474275	-0.055307344374056	Not associated	NMBR-Lymph-CLL	Not significant
Lymph-CLL	OR52E6	0.684930485193573	-0.0497240406660424	Not associated	OR52E6-Lymph-CLL	Not significant
Lymph-CLL	OR5D14	0.72078246017521	-0.0438071398123621	Not associated	OR5D14-Lymph-CLL	Not significant
Lymph-CLL	OR6S1	0.53484522002442	-0.0759948580755003	Not associated	OR6S1-Lymph-CLL	Not significant
Lymph-CLL	PNLIP	0.684930485193573	-0.0497240406660424	Not associated	PNLIP-Lymph-CLL	Not significant
Lymph-CLL	PWRN2	0.760452819414609	-0.037373940135073	Not associated	PWRN2-Lymph-CLL	Not significant
Lymph-CLL	RN7SKP203	0.53484522002442	-0.0759948580755003	Not associated	RN7SKP203-Lymph-CLL	Not significant
Lymph-CLL	RN7SKP61	0.864333709711166	-0.0209496211735507	Not associated	RN7SKP61-Lymph-CLL	Not significant
Lymph-CLL	RNU1-114P	0.864333709711166	-0.0209496211735507	Not associated	RNU1-114P-Lymph-CLL	Not significant
Lymph-CLL	RNU105C	0.904537784483605	-0.0147058823529412	Not associated	RNU105C-Lymph-CLL	Not significant
Lymph-CLL	RNU6-226P	0.620477078139122	-0.0606653146560402	Not associated	RNU6-226P-Lymph-CLL	Not significant
Lymph-CLL	RNU6-480P	0.904537784483605	-0.0147058823529412	Not associated	RNU6-480P-Lymph-CLL	Not significant
Lymph-CLL	RNU6-556P	0.904537784483605	-0.0147058823529412	Not associated	RNU6-556P-Lymph-CLL	Not significant
Lymph-CLL	RNU7-192P	0.904537784483605	-0.0147058823529412	Not associated	RNU7-192P-Lymph-CLL	Not significant
Lymph-CLL	SNORA31	0.654717855679778	-0.0547993238301281	Not associated	SNORA31-Lymph-CLL	Not significant
Lymph-CLL	SNORD42	0.72078246017521	-0.0438071398123621	Not associated	SNORD42-Lymph-CLL	Not significant
Lymph-CLL	TCERG1L	0.0848899603991925	0.208944810324975	Not associated	TCERG1L-Lymph-CLL	Not significant
Lymph-CLL	TMEM78	0.45752820720328	-0.0909128602813099	Not associated	TMEM78-Lymph-CLL	Not significant
Lymph-CLL	TRAJ45	1	0	Not associated	TRAJ45-Lymph-CLL	Not significant
Lymph-CLL	UCHL1-AS1	0.782362438783797	-0.033864723345815	Not associated	UCHL1-AS1-Lymph-CLL	Not significant
Lymph-CLL	Y_RNA	0.559854152265223	-0.0714067767211885	Not associated	Y_RNA-Lymph-CLL	Not significant
Lymph-CLL	ZNF733P	0.740035314703176	-0.0406713032536905	Not associated	ZNF733P-Lymph-CLL	Not significant
Ovary-AdenoCA	AC003988.1	0.686828622352453	-0.044635521659654	Not associated	AC003988.1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC004053.1	0.339778686366048	-0.105444923209672	Not associated	AC004053.1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC005355.1	0.209956208739667	0.138201666089158	Not associated	AC005355.1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC005597.1	0.494602904853892	-0.0755474806485596	Not associated	AC005597.1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC005703.2	0.81756439409561	-0.0255478122679705	Not associated	AC005703.2-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC005703.3	0.127459272650794	-0.167636216366112	Not associated	AC005703.3-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC006296.1	0.00320848896339294	0.317923349847679	Associated	AC006296.1-Ovary-AdenoCA	Significant
Ovary-AdenoCA	AC006369.2	0.421075526852942	-0.0889428704021469	Not associated	AC006369.2-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC007128.1	0.448804266542725	-0.0837497637153696	Not associated	AC007128.1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC007422.1	0.37804665787805	-0.0974102338343626	Not associated	AC007422.1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC008278.2	0.680869020913958	0.0455330350223582	Not associated	AC008278.2-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC009365.3	0.357652961485695	-0.101626073300767	Not associated	AC009365.3-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC009478.1	0.375780265607381	0.0978717907313999	Not associated	AC009478.1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC009495.3	0.728209049998493	0.0384788419823405	Not associated	AC009495.3-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC010207.1	0.574226904123232	0.0621737180594116	Not associated	AC010207.1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC010967.2	0.6476874957372	-0.0505863263089565	Not associated	AC010967.2-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC010982.1	0.6476874957372	-0.0505863263089565	Not associated	AC010982.1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC010983.1	0.607980324842597	-0.0567738805508903	Not associated	AC010983.1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC011524.1	0.583881200052709	-0.0606148742450743	Not associated	AC011524.1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	AC012322.1	0.530113360873742	-0.0694601637855464	Not associated	AC012322.1-Ovary-AdenoCA	Not significant
