FC	padj	Gene	GSEA	Group	pval_mod	label
0.777782174857723	0.178920075280394	RAC2	leukocyte cell-cell adhesion	ON	0.747340927770492	RAC2
0.422065431519223	0.178991536590007	LAD1	Other	ON	0.74716750365226	
1.41661230132137	0.179459712369457	S100A5	Other	ON	0.746033032653564	
1.06000182117173	0.180649729784694	ASAP2	Other	ON	0.743162683711814	
6.84779126193986	0.181549751047375	UBA2	Other	ON	0.741004342283039	
3.27332218844935	0.181549751047375	POLR2A	Other	ON	0.741004342283039	
0.413954535113168	0.183114574267724	SRSF3	Other	ON	0.737277088400887	
-1.19774656417995	0.183114574267724	H3-4	Other	ON	0.737277088400887	
1.10210583270513	0.184175387766794	TFR2	Other	ON	0.734768407099241	
-0.344629143052305	0.184258593866245	DRD5	Other	ON	0.734572247394827	
-0.811779314590164	0.184258593866245	GPC3	Other	ON	0.734572247394827	
-0.982754276275712	0.184258593866245	APOC1P1	Other	ON	0.734572247394827	
-1.08039330852121	0.184258593866245	KCNA4	Other	ON	0.734572247394827	
-0.436851164188413	0.184258593866245	ITGB1BP1	Other	ON	0.734572247394827	
1.7837946311016	0.184490930134407	FAM193A	Other	ON	0.734024979582973	
1.03097841403597	0.184540551956499	RNF113A	Other	ON	0.733908184758183	
0.338967746956597	0.184729975568551	XG	Other	ON	0.733462627203274	
-1.44400576796999	0.184729975568551	CACNA1I	Other	ON	0.733462627203274	
-1.89339422887216	0.186695531507583	SRPX	Other	ON	0.728866076613446	
-0.47944841865963	0.187172577224226	TCIRG1	B cell differentiation	ON	0.727757779703647	TCIRG1
1.76017680013871	0.187172577224226	KLF12	Other	ON	0.727757779703647	
1.12495471140557	0.187172577224226	HOXC6	Other	ON	0.727757779703647	
0.404866439662862	0.187172577224226	ROR1	Other	ON	0.727757779703647	
-1.2959514515164	0.187172577224226	ABCE1	Other	ON	0.727757779703647	
-0.382492588031322	0.187172577224226	SPAG4	Other	ON	0.727757779703647	
0.341929925134297	0.187172577224226	TK1	Other	ON	0.727757779703647	
-0.426477884281957	0.187172577224226	ZFYVE9	Other	ON	0.727757779703647	
1.0406355502061	0.187172577224226	PSMF1	antigen processing and presentation	ON	0.727757779703647	PSMF1
-1.67168007397956	0.187172577224226	TTI1	Other	ON	0.727757779703647	
1.99729376830193	0.187172577224226	KIAA0232	Other	ON	0.727757779703647	
-0.688175293384023	0.187172577224226	RNF40	Other	ON	0.727757779703647	
0.816937173772925	0.187610327478671	COPS6	Other	ON	0.726743258475356	
-0.407495261374914	0.187610327478671	SLC28A1	Other	ON	0.726743258475356	
1.30215956521333	0.189220539552003	HOXB1	Other	ON	0.723031723484218	
1.30765238994327	0.18963181047068	PCDH8	Other	ON	0.722088808595602	
-1.18987615791788	0.189677027068351	ALDOC	Other	ON	0.721985265956949	
0.333885591023865	0.189677027068351	KIF23	antigen processing and presentation	ON	0.721985265956949	KIF23
-1.39993781108904	0.190173260327475	CSNK1A1	Other	ON	0.720850547906562	
1.37199068335634	0.190173260327475	KISS1	Other	ON	0.720850547906562	
1.4361653677626	0.190173260327475	MMP12	Other	ON	0.720850547906562	
-3.01383027019191	0.190560769517701	TRIP6	Other	ON	0.719966502100716	
-1.15063584567836	0.190689951160095	SPOCK2	Other	ON	0.719672192484712	
-0.249812535960014	0.190753890777985	F2RL3	Other	ON	0.719526595044504	
-1.25508641424052	0.190753890777985	FAM189A2	Other	ON	0.719526595044504	
1.48840226663823	0.190774107477976	GMFB	Other	ON	0.719480569582169	
2.0244934971894	0.190774107477976	IDI1	Other	ON	0.719480569582169	
0.82016135804365	0.190860481021824	IL2	leukocyte cell-cell adhesion	ON	0.719283985963982	IL2
3.31726439841576	0.191788652098794	PARP3	Other	ON	0.717177093081277	
-0.553971992425133	0.192938847231628	TPPP	Other	ON	0.714580320620701	
6.71931832301613	0.193115748420479	INHA	Other	ON	0.714182308441063	
-0.614309308829383	0.193170984464798	CDH3	Other	ON	0.714058106870721	
-0.760521722942151	0.193835581009699	GNG4	cell growth	ON	0.712566499639118	GNG4
-0.440770981730019	0.193835581009699	PPP5C	Other	ON	0.712566499639118	
-0.508106003173416	0.193835581009699	ZNF155	Other	ON	0.712566499639118	
2.24913066414576	0.194109756748859	IGF2BP1	Other	ON	0.711952634649263	
0.299403548343858	0.194109756748859	GJA1	Other	ON	0.711952634649263	
-0.658010801410636	0.194655072864165	CES2	Other	ON	0.710734273742856	
-0.414303248380455	0.195678786989356	DMBT1	Other	ON	0.708456252486153	
1.33774645971108	0.195678786989356	LRP4	Other	ON	0.708456252486153	
-0.228124997634204	0.196073417483838	GNA14	Other	ON	0.707581281511344	
-0.822470922198968	0.196954848017609	CRAT	Other	ON	0.705633324621875	
1.51353230938038	0.197009578293342	JMJD7-PLA2G4B	Other	ON	0.705512658615964	
-0.875977859463439	0.197072118761483	KERA	Other	ON	0.705374814201262	
2.56680173664005	0.197072118761483	HRH3	Other	ON	0.705374814201262	
0.749153936045817	0.197072118761483	HNRNPA1	Other	ON	0.705374814201262	
-0.475474950007016	0.197072118761483	TNPO1	Other	ON	0.705374814201262	
2.05559887171076	0.197072118761483	MGMT	Other	ON	0.705374814201262	
-3.210703435174	0.197072118761483	NPAT	Other	ON	0.705374814201262	
1.18515689947741	0.197072118761483	ARID4A	Other	ON	0.705374814201262	
1.05923377331005	0.197072118761483	SHH	leukocyte cell-cell adhesion	ON	0.705374814201262	SHH
-0.468893402404269	0.197072118761483	SIM2	Other	ON	0.705374814201262	
1.26463368876967	0.197072118761483	SUMO2	Other	ON	0.705374814201262	
-0.904145625969104	0.197072118761483	LTBP4	cell growth	ON	0.705374814201262	LTBP4
1.04328535325886	0.197072118761483	EED	Other	ON	0.705374814201262	
-1.69397088083429	0.197072118761483	SLK	Other	ON	0.705374814201262	
3.99947966107394	0.197072118761483	SV2B	Other	ON	0.705374814201262	
1.11570542497647	0.197129157700519	MPV17	response to oxidative stress	ON	0.705249133752573	MPV17
0.391713942217182	0.197129157700519	RLN2	Other	ON	0.705249133752573	
1.59480938461727	0.197635595783845	KPNA5	Other	ON	0.70413483272274	
-0.36847710237655	0.197635595783845	KRTAP5-9	Other	ON	0.70413483272274	
-1.42806847780399	0.197635595783845	S100A8	cell growth	ON	0.70413483272274	S100A8
-0.501739268771068	0.197635595783845	SPINT1	Other	ON	0.70413483272274	
-0.910858559301131	0.197635595783845	TUBA4A	Other	ON	0.70413483272274	
-1.10248161961095	0.197635595783845	YWHAH	Other	ON	0.70413483272274	
-0.586262480605289	0.197635595783845	H4C3	Other	ON	0.70413483272274	
-0.666627360384995	0.197635595783845	DYRK2	Other	ON	0.70413483272274	
-1.47852162382947	0.197673036405579	SERTAD2	cell growth	ON	0.704052566593733	SERTAD2
-0.530420772183733	0.197729093637688	CCR8	Other	ON	0.70392942438033	
-1.13174344206435	0.198048707192493	FOXS1	Other	ON	0.703227988205403	
1.016854634353	0.198429409931437	GLIPR1	Other	ON	0.702393959075212	
-0.32829578981754	0.198429409931437	SUPT5H	Other	ON	0.702393959075212	
-0.980555600647187	0.198476366974157	ARSL	Other	ON	0.70229119823966	
2.53270147456672	0.199751908988822	SEMA4B	Other	ON	0.699509061529116	
0.247105104356119	0.199751908988822	STRN	Other	ON	0.699509061529116	
1.03374334907564	0.199751908988822	TRIP12	Other	ON	0.699509061529116	
